Repository,Author,Closed,ClosedAt, CreatedAt, LastEditedAt, State, Title, UpdatedAt
developer-experience,mitovskaol,true,2020-11-13T18:28:02Z,2020-11-05T22:18:57Z,2020-11-05T22:20:37Z,CLOSED,"Prepare for Platform Monitoring Workshop 1",2020-11-13T18:28:43Z
developer-experience,ShellyXueHan,false,,2020-11-05T22:19:23Z,,OPEN,"Finish up GitHub Awesomer app - Inactive Users",2020-11-05T22:19:23Z
developer-experience,mitovskaol,false,,2020-11-05T22:24:34Z,2021-03-02T00:36:47Z,OPEN,"Develop an approach to monitoring OCP 4 Platform Essential Services",2021-03-02T00:36:47Z
developer-experience,IaianMcDougall,false,,2020-11-09T18:53:15Z,,OPEN,"Devhub Issue: Getting human support for issues not covered by devops-requests [short description here]",2020-11-09T18:53:15Z
developer-experience,StevenBarre,false,,2020-11-10T17:04:53Z,,OPEN,"SG - Upgrade KLAB and CLAB to OCP4.6",2021-03-25T21:12:56Z
developer-experience,jleach,true,2020-11-10T20:55:01Z,2020-11-10T17:14:45Z,,CLOSED,"Plumb in an additional RC route for migration",2020-11-10T20:55:01Z
developer-experience,NickCorcoran,true,2020-11-10T18:58:18Z,2020-11-10T18:58:08Z,,CLOSED,"SharePoint site for InfoSec stuff",2020-11-10T18:58:18Z
developer-experience,stewartshea,false,,2020-11-10T21:46:06Z,,OPEN,"Artifactory needs SSL redirect",2020-11-10T21:46:06Z
developer-experience,garywong-bc,false,,2020-11-10T21:56:28Z,,OPEN,"Suggestion for more precise naming of Artifactory secret",2020-11-10T21:57:26Z
developer-experience,mitovskaol,true,2020-12-02T18:10:40Z,2020-11-12T18:12:54Z,,CLOSED,"SG - Sprint 20 DevOps Requests Tickets",2020-12-02T18:10:40Z
developer-experience,caggles,true,2020-11-30T21:51:25Z,2020-11-12T18:13:48Z,2020-11-30T21:51:20Z,CLOSED,"Artifactory Service Account Secret Name Update",2020-11-30T21:51:26Z
developer-experience,mitovskaol,true,2020-12-02T18:47:11Z,2020-11-12T18:25:58Z,2020-12-02T18:49:31Z,CLOSED,"SG - KeyCloak SSO Stabilization Effort",2020-12-02T18:49:31Z
developer-experience,mitovskaol,true,2020-12-02T18:31:17Z,2020-11-12T18:30:41Z,2020-12-01T19:49:11Z,CLOSED,"SG - Early Majority APP Migration Preparation",2020-12-02T18:31:18Z
developer-experience,NickCorcoran,false,,2020-11-12T18:33:46Z,,OPEN,"Setup Platform Security Tools Demonstration app",2020-11-12T18:33:49Z
developer-experience,mitovskaol,true,2021-02-02T17:49:18Z,2020-11-12T18:40:29Z,2020-11-16T23:35:25Z,CLOSED,"SG - Aporeto Service Operationalization - Developer Access",2021-02-02T17:49:18Z
developer-experience,caggles,true,2020-12-01T00:01:49Z,2020-11-12T19:27:44Z,,CLOSED,"SG - Training",2020-12-01T00:01:50Z
developer-experience,caggles,true,2020-11-30T20:28:41Z,2020-11-12T19:30:24Z,,CLOSED,"Argo Workflows 101",2020-11-30T20:28:54Z
developer-experience,caggles,true,2021-02-01T22:28:18Z,2020-11-12T19:31:12Z,2020-11-30T20:35:17Z,CLOSED,"SRE Course - Week 4",2021-02-01T22:28:18Z
developer-experience,patricksimonian,true,2020-12-10T23:28:53Z,2020-11-12T21:35:47Z,2020-11-12T21:37:44Z,CLOSED,"Migrate Devhub Web to oidc.gov.bc.ca",2020-12-11T17:39:31Z
developer-experience,patricksimonian,true,2020-12-10T23:28:58Z,2020-11-12T21:35:54Z,2020-11-12T21:37:52Z,CLOSED,"Migrate Devhub API to oidc.gov.bc.ca",2020-12-11T17:39:18Z
developer-experience,patricksimonian,true,2020-12-08T23:15:12Z,2020-11-12T21:36:05Z,2020-11-12T21:37:58Z,CLOSED,"Migrate Reggie Web to oidc.gov.bc.ca",2020-12-08T23:15:12Z
developer-experience,patricksimonian,true,2020-11-12T22:30:29Z,2020-11-12T21:36:23Z,2020-11-12T21:38:05Z,CLOSED,"Migrate Realm o matic web to oidc.gov.bc.ca",2020-11-12T22:30:29Z
developer-experience,patricksimonian,true,2020-11-12T22:30:24Z,2020-11-12T21:36:32Z,2020-11-12T21:38:12Z,CLOSED,"Migrate Realm o matic api to oidc.gov.bc.ca",2020-11-12T22:30:24Z
developer-experience,patricksimonian,true,2020-12-18T19:34:52Z,2020-11-12T21:36:37Z,2020-12-11T00:45:51Z,CLOSED,"SG - Migrate Platform services apps to new SSO service name - oidc.gov.bc.ca",2020-12-18T19:34:52Z
developer-experience,patricksimonian,true,2020-11-20T17:39:26Z,2020-11-12T21:59:06Z,,CLOSED,"Spike: Install Mautic on Openshift ",2020-11-20T17:39:26Z
developer-experience,ShellyXueHan,true,2020-12-08T23:15:20Z,2020-11-12T22:29:23Z,,CLOSED,"Migrate Reggie API to oidc.gov.bc.ca",2020-12-08T23:15:21Z
developer-experience,caggles,true,2020-11-13T02:20:26Z,2020-11-12T22:58:36Z,,CLOSED,"Artifactory won't restart when the pod is killed",2020-11-13T02:20:27Z
developer-experience,ShellyXueHan,true,2020-11-30T23:28:49Z,2020-11-13T17:37:46Z,2020-11-13T17:38:29Z,CLOSED,"SG - SSO Service Name Migration - pathfinder traffic monitoring",2020-11-30T23:29:03Z
developer-experience,NickCorcoran,true,2021-01-28T18:41:02Z,2020-11-13T19:49:03Z,2020-11-20T18:56:22Z,CLOSED,"Open up firewall b/w OCP 4 and existing NRM Aporeto enforcer proxies in Zone B",2021-01-28T18:41:02Z
developer-experience,NickCorcoran,true,2021-01-28T18:41:19Z,2020-11-13T19:56:01Z,,CLOSED,"Update playbook for Aporeto enforcer proxy creation for OCP 4",2021-01-28T18:41:19Z
developer-experience,NickCorcoran,true,2021-01-28T18:41:39Z,2020-11-13T20:00:00Z,,CLOSED,"Aporeto Proxies in DMZ - preparation",2021-01-28T18:41:39Z
developer-experience,NickCorcoran,true,2021-01-28T18:41:52Z,2020-11-13T20:03:14Z,,CLOSED,"Build Aporeto proxies for NRM",2021-01-28T18:41:53Z
developer-experience,NickCorcoran,true,2021-01-28T18:42:16Z,2020-11-13T20:06:27Z,,CLOSED,"NRM Aporeto proxies - test and benchmark",2021-01-28T18:42:17Z
developer-experience,patricksimonian,true,2020-11-13T23:10:18Z,2020-11-13T21:44:06Z,2020-11-13T21:48:09Z,CLOSED,"Discover how Mautic's database can be configured",2020-11-16T22:21:08Z
developer-experience,patricksimonian,true,2021-01-19T17:44:14Z,2020-11-13T21:44:24Z,2020-11-13T21:58:12Z,CLOSED,"Create SAML SSO Client in the devhub realm for mautic (sso dev/test/prod)",2021-01-19T17:44:15Z
developer-experience,patricksimonian,true,2020-12-03T22:12:59Z,2020-11-13T21:45:01Z,2020-11-13T21:54:52Z,CLOSED,"Provision namespaces in silver to build/deploy mautic",2020-12-03T22:12:59Z
developer-experience,patricksimonian,true,2021-02-23T17:16:38Z,2020-11-13T21:45:30Z,2020-11-13T22:02:34Z,CLOSED,"Install and Create an Argo workflow to manage lifecycle of Mautic deployment",2021-02-23T17:16:38Z
developer-experience,patricksimonian,false,,2020-11-13T21:45:39Z,,OPEN,"Deploy Mautic on Openshift",2020-11-16T22:12:03Z
developer-experience,patricksimonian,true,2021-04-07T21:37:05Z,2020-11-13T21:59:27Z,2020-11-13T22:01:26Z,CLOSED,"Configure Mautic to use the SAML client",2021-04-07T21:37:05Z
developer-experience,j-pye,true,2021-01-28T18:38:12Z,2020-11-16T20:57:51Z,2021-01-28T18:37:08Z,CLOSED,"Aporeto Developer Access",2021-01-28T18:38:12Z
developer-experience,mitovskaol,true,2021-01-21T17:43:50Z,2020-11-16T22:12:54Z,,CLOSED,"SG - Email  Distribution List Mngmt Tool PoC - Deploy and run the app on Openshift",2021-01-21T17:43:59Z
developer-experience,patricksimonian,true,2020-12-10T17:40:23Z,2020-11-16T22:20:59Z,2020-11-30T19:47:27Z,CLOSED,"Adapt usable infrastructure code for Mautic so that anyone can build/deploy it",2020-12-10T17:40:23Z
developer-experience,mitovskaol,true,2021-01-11T23:57:32Z,2020-11-16T23:22:03Z,,CLOSED,"SG - Cluster Configuration Management (CCM) - Adding Sysdig Service in KLAB",2021-01-11T23:57:32Z
developer-experience,StevenBarre,true,2020-11-27T19:13:11Z,2020-11-17T00:45:52Z,2020-11-27T19:12:53Z,CLOSED,"Enable tcp_mtu_probing = 1 on all OCP3 servers",2020-11-27T19:13:41Z
developer-experience,mitovskaol,true,2021-02-24T17:14:17Z,2020-11-17T17:56:55Z,2021-01-22T22:23:56Z,CLOSED,"SG - Build KLAB2 Cluster for NST-X POC",2021-02-24T17:14:17Z
developer-experience,caggles,true,2020-12-01T01:30:44Z,2020-11-17T19:22:20Z,2020-11-17T19:45:43Z,CLOSED,"Artifactory Operator: make the image pull secret automatically",2020-12-01T01:30:45Z
developer-experience,caggles,true,2020-11-30T20:22:27Z,2020-11-17T19:23:28Z,2020-11-17T19:43:00Z,CLOSED,"Artifactory Documentation: Develop Service Description",2020-11-30T20:22:33Z
developer-experience,caggles,true,2020-11-28T00:42:27Z,2020-11-17T19:39:28Z,,CLOSED,"Requestron: Add Staleness",2020-11-28T00:42:27Z
developer-experience,stewartshea,false,,2020-11-17T22:40:02Z,,OPEN,"Investigate mTLS options for OCP4 Clusters",2020-12-02T17:58:41Z
developer-experience,mitovskaol,false,,2020-11-17T23:59:13Z,,OPEN,"Document a manual process for CCM and project namespace hot fix changes during ArgoCD outage",2020-11-18T00:01:16Z
developer-experience,NickCorcoran,true,2021-03-05T17:52:38Z,2020-11-18T19:53:49Z,,CLOSED,"AG/PSSG Aporeto Enforcer configuration (OCP 4 <> Zone B)",2021-03-05T17:52:39Z
developer-experience,jleach,true,2020-11-18T23:32:23Z,2020-11-18T23:21:09Z,,CLOSED,"This is a test",2020-11-18T23:32:23Z
developer-experience,jleach,false,,2020-11-18T23:26:57Z,,OPEN,"Solicit topics for modules from comunity",2020-11-18T23:32:31Z
developer-experience,jleach,true,2021-02-18T21:52:39Z,2020-11-18T23:36:42Z,,CLOSED,"Update migration kick-off deck for general availability",2021-02-18T21:52:39Z
developer-experience,patricksimonian,false,,2020-11-19T00:00:59Z,,OPEN,"OCP101 Miro Content",2020-11-19T00:00:59Z
developer-experience,patricksimonian,false,,2020-11-19T00:01:43Z,,OPEN,"OCP101 Miro content - Project Set screenshot",2020-11-19T00:01:43Z
developer-experience,wmhutchison,true,2021-01-22T02:02:26Z,2020-11-19T16:34:57Z,2021-01-22T02:02:06Z,CLOSED,"Renew wildcard certificates in 3.11 PROD cluster",2021-01-22T02:02:26Z
developer-experience,caggles,true,2020-11-20T23:13:17Z,2020-11-20T07:24:15Z,2020-11-20T23:17:56Z,CLOSED,"Artifactory s3 issue",2020-11-20T23:17:56Z
developer-experience,NickCorcoran,true,2021-01-28T18:42:08Z,2020-11-20T21:55:32Z,,CLOSED,"Enable access to Aporeto Console for NRM team to edit proxy policies",2021-02-01T22:34:07Z
developer-experience,StevenBarre,true,2021-02-04T22:05:52Z,2020-11-23T20:06:21Z,2021-02-04T21:58:28Z,CLOSED,"Sysdig docker pull improvements",2021-02-04T22:05:52Z
developer-experience,wmhutchison,true,2020-12-08T18:09:39Z,2020-11-24T17:36:08Z,2020-12-04T20:43:59Z,CLOSED,"OCP3 - occasional Kibana connectivity issues with ES after 3.11.286 upgrade",2020-12-08T18:09:39Z
developer-experience,jefkel,true,2020-12-10T21:41:51Z,2020-11-24T18:54:13Z,2020-11-27T19:34:03Z,CLOSED,"Platform Docker Pull decisions and support",2020-12-10T21:41:52Z
developer-experience,patricksimonian,false,,2020-11-25T21:21:50Z,,OPEN,"Update OCP101 Eventbrite description with recommended audience",2020-11-25T21:21:50Z
developer-experience,patricksimonian,false,,2020-11-25T21:23:32Z,2020-11-25T21:24:40Z,OPEN,"Update Miro board instructions for commenting",2020-11-25T21:24:40Z
developer-experience,wmhutchison,true,2021-01-22T17:04:43Z,2020-11-26T17:17:07Z,2020-11-26T17:24:09Z,CLOSED,"OCP3 - Monitoring check in ocp-monitor for tracking state of SAN storage has logic errors needing to be addressed",2021-01-22T17:04:43Z
developer-experience,caggles,false,,2020-11-26T18:20:30Z,,OPEN,"Investigate new IAM options in ECS",2020-11-26T18:20:30Z
developer-experience,ShellyXueHan,true,2021-04-01T16:47:00Z,2020-11-26T18:49:18Z,2020-11-26T20:45:55Z,CLOSED,"Documize BD backup issue",2021-04-01T16:47:00Z
developer-experience,mitovskaol,true,2021-02-10T00:36:37Z,2020-11-27T18:34:27Z,,CLOSED,"Install Cost Management Operators in SILVER",2021-02-10T00:36:38Z
developer-experience,mitovskaol,true,2021-02-18T21:53:48Z,2020-11-27T22:19:13Z,2021-02-18T21:53:41Z,CLOSED,"Migration to the paid Docker account for Platform services",2021-02-18T21:53:48Z
developer-experience,mitovskaol,true,2021-01-11T19:39:02Z,2020-11-30T19:21:13Z,2021-01-11T23:04:49Z,CLOSED,"Document Payment Design Pattern from PayBC in DevHub",2021-01-11T23:04:49Z
developer-experience,mitovskaol,true,2021-01-12T00:15:28Z,2020-11-30T23:35:59Z,,CLOSED,"SG - Sprint 21 Platform Hot Fixes",2021-01-12T00:15:29Z
developer-experience,mitovskaol,false,,2020-12-01T01:11:25Z,,OPEN,"Automate Creation of Sprint Goal for DevOps-Requests tickets",2020-12-01T01:11:25Z
developer-experience,mitovskaol,true,2020-12-01T19:36:12Z,2020-12-01T19:13:42Z,,CLOSED,"Run simulation test for 'OCP 4 Upgrade process unable to upgrade a node' in KLAB",2020-12-01T19:36:13Z
developer-experience,caggles,false,,2020-12-01T20:01:12Z,,OPEN,"Artifactory Pipeline Development",2021-01-15T21:41:18Z
developer-experience,caggles,false,,2020-12-01T20:03:28Z,,OPEN,"Investigate: Triggering a build with Argo Events (STRETCH)",2021-02-01T22:31:41Z
developer-experience,caggles,false,,2020-12-01T20:09:28Z,2021-01-12T00:51:49Z,OPEN,"Create separate build steps for Artifactory and Operator",2021-02-01T22:31:38Z
developer-experience,caggles,false,,2020-12-01T20:17:36Z,2020-12-03T17:46:45Z,OPEN,"Artifactory Deployment via Pipeline",2021-01-15T21:41:55Z
developer-experience,caggles,false,,2020-12-01T20:22:39Z,,OPEN,"Deploy Operator using pipeline",2021-01-15T21:40:50Z
developer-experience,StevenBarre,true,2021-01-06T16:37:51Z,2020-12-01T21:06:36Z,,CLOSED,"Document node draining settings",2021-01-06T16:37:51Z
developer-experience,ShellyXueHan,true,2021-01-05T21:58:07Z,2020-12-02T18:11:50Z,,CLOSED,"SSO pathfinder service name cutoff - dev & test",2021-01-05T21:58:07Z
developer-experience,mitovskaol,true,2021-01-07T23:30:27Z,2020-12-02T18:30:15Z,,CLOSED,"SG - Early Majority Application Migration Support",2021-01-07T23:30:27Z
developer-experience,mitovskaol,true,2021-02-02T17:48:45Z,2020-12-02T18:49:05Z,2020-12-08T21:12:34Z,CLOSED,"SG - KeyCloak SSO - RedHat Review and Improvements part 1",2021-02-02T17:48:45Z
developer-experience,mitovskaol,true,2021-01-21T18:08:58Z,2020-12-02T18:54:27Z,2020-12-03T20:00:01Z,CLOSED,"SG - Project Registry - Project Edit Feature and Tech Debt Cleanup",2021-01-21T18:08:58Z
developer-experience,mitovskaol,true,2021-01-12T23:47:22Z,2020-12-02T18:13:24Z,,CLOSED,"SG - Sprint 21 DevOps Requests Tickets ",2021-01-12T23:47:22Z
developer-experience,mitovskaol,true,2021-02-03T23:51:47Z,2020-12-02T19:05:52Z,2020-12-18T19:08:01Z,CLOSED,"SG - Artifactory Service - Pipeline Development v.1",2021-02-03T23:51:47Z
developer-experience,mitovskaol,true,2021-01-12T23:47:38Z,2020-12-02T19:13:19Z,2020-12-07T19:27:11Z,CLOSED,"SG - Sprint 21 Platform Operations",2021-01-12T23:47:38Z
developer-experience,ShellyXueHan,true,2020-12-11T18:05:10Z,2020-12-02T19:18:37Z,,CLOSED,"Migrate RocketChat OAuth to oidc.gov.bc.ca",2020-12-11T18:05:10Z
developer-experience,StevenBarre,true,2021-02-08T22:36:09Z,2020-12-02T19:28:19Z,,CLOSED,"Install Cost Management Operators in KLAB",2021-02-08T22:36:09Z
developer-experience,mitovskaol,true,2021-01-13T23:51:34Z,2020-12-02T22:22:12Z,,CLOSED,"Make OCP 4 Migration content searchable in DevHub",2021-01-13T23:51:34Z
developer-experience,AndrewJun97,true,2021-01-13T19:34:39Z,2020-12-02T23:54:32Z,2020-12-03T00:02:11Z,CLOSED,"Document User Workflow",2021-01-13T19:34:39Z
developer-experience,AndrewJun97,true,2021-01-14T00:08:34Z,2020-12-03T00:04:46Z,2021-01-14T00:08:29Z,CLOSED,"Create SSO interface for users to subscribe/unsubscribe to the mailing list",2021-01-14T00:08:34Z
developer-experience,jefkel,true,2021-01-06T23:50:05Z,2020-12-03T01:07:58Z,2021-01-06T23:50:03Z,CLOSED,"Silver Capacity Management during Migration (guidance)",2021-01-06T23:50:06Z
developer-experience,caggles,false,,2020-12-03T17:52:56Z,,OPEN,"Investigate: Argo copying an image from KLAB to Silver",2021-01-15T21:42:21Z
developer-experience,caggles,true,2021-04-15T21:17:28Z,2020-12-03T17:58:11Z,,CLOSED,"Ansible script update",2021-04-15T21:17:28Z
developer-experience,caggles,false,,2020-12-03T18:03:01Z,,OPEN,"Add backup to artifactory pipeline",2021-01-15T21:42:40Z
developer-experience,caggles,false,,2020-12-03T18:06:46Z,,OPEN,"Add cross-cluster sync to pipeline",2021-01-15T21:42:58Z
developer-experience,caggles,true,2020-12-18T19:18:14Z,2020-12-03T18:19:50Z,2020-12-18T19:18:12Z,CLOSED,"[SPIKE] Argo Deep Dive",2020-12-18T19:18:14Z
developer-experience,mitovskaol,true,2021-04-07T21:37:03Z,2020-12-04T18:59:21Z,2021-04-07T21:35:18Z,CLOSED,"Document OCP 4 Sysdig Service Definition ",2021-04-07T21:37:03Z
developer-experience,j-pye,true,2021-01-19T01:25:15Z,2020-12-07T19:15:01Z,2020-12-24T21:20:06Z,CLOSED,"Aporeto OCP4 Namespace Migration",2021-01-19T01:25:31Z
developer-experience,mitovskaol,true,2021-02-02T17:50:29Z,2020-12-07T19:41:42Z,2021-01-13T19:15:34Z,CLOSED,"SG - Sysdig Developer Access Roll-Out in Silver",2021-02-02T17:50:30Z
developer-experience,j-pye,true,2021-03-04T22:13:30Z,2020-12-07T19:45:42Z,2021-03-04T22:12:56Z,CLOSED,"CCM Onboarding Documentation",2021-03-04T22:13:30Z
developer-experience,jefkel,true,2021-03-25T21:37:36Z,2020-12-07T19:58:04Z,2021-03-18T18:16:31Z,CLOSED,"Implement Zero Trust networkSecurityPolicy for sysdig namespace",2021-03-25T21:37:36Z
developer-experience,jefkel,true,2020-12-11T19:27:47Z,2020-12-07T20:05:31Z,2020-12-11T19:27:38Z,CLOSED,"Sysdig-Agent deployment to Silver",2020-12-11T19:27:47Z
developer-experience,ShellyXueHan,true,2020-12-11T01:01:50Z,2020-12-08T21:36:38Z,,CLOSED,"Migrate Documize to oidc.gov.bc.ca",2020-12-11T01:01:51Z
developer-experience,caggles,true,2021-02-24T19:31:25Z,2020-12-08T23:11:46Z,,CLOSED,"Document roles and privileges for managing bcgov's various github repos",2021-02-24T19:31:26Z
developer-experience,mitovskaol,true,2021-02-02T18:35:01Z,2020-12-08T23:27:53Z,2020-12-08T23:34:54Z,CLOSED,"Add grouping label to all Platform Services app namespaces in OCP 3.11",2021-02-02T18:35:01Z
developer-experience,StevenBarre,true,2021-03-10T01:01:46Z,2020-12-08T23:46:48Z,,CLOSED,"Reduce Sysdig Rolebinding scope",2021-03-10T01:01:46Z
developer-experience,juhewitt,false,,2020-12-09T00:52:13Z,,OPEN,"Trial Environments & Ephemeral Namespaces",2020-12-09T00:52:13Z
developer-experience,patricksimonian,true,2020-12-29T23:23:45Z,2020-12-09T22:55:32Z,2020-12-29T21:55:55Z,CLOSED,"Update Platform Service apps to utilize docker hub service account for image pulls",2020-12-29T23:23:45Z
developer-experience,jefkel,true,2021-01-28T17:56:24Z,2020-12-11T18:18:03Z,,CLOSED,"Pathfinder StatusPage (status.pathfinder.gov.bc.ca) migration decision",2021-01-28T17:56:24Z
developer-experience,caggles,false,,2020-12-11T18:46:41Z,,OPEN,"Pipeline Architecture Document",2021-04-15T21:15:55Z
developer-experience,caggles,true,2020-12-18T19:18:27Z,2020-12-11T18:48:51Z,,CLOSED,"Test Artifactory Helm Chart",2020-12-18T19:18:27Z
developer-experience,lukegonis,false,,2020-12-12T00:17:08Z,2020-12-12T00:19:00Z,OPEN,"Implement Kraken in KLAB/CLAB",2020-12-12T00:19:00Z
developer-experience,mitovskaol,true,2021-02-18T21:45:32Z,2020-12-14T21:51:16Z,,CLOSED,"Sysdig Monitor Service Roll-out to Teams in Silver",2021-02-18T21:45:32Z
developer-experience,mitovskaol,true,2021-03-02T00:04:21Z,2020-12-14T23:17:35Z,2021-03-01T23:57:27Z,CLOSED,"Design a plan to open access to Sysdig Monitor in Silver to product teams",2021-03-02T00:04:21Z
developer-experience,tbaker1313,true,2020-12-17T16:17:52Z,2020-12-15T18:43:20Z,,CLOSED,"Test Trident updates in 3.11 LAB",2020-12-17T16:17:52Z
developer-experience,tbaker1313,true,2021-02-26T00:18:04Z,2020-12-15T19:01:32Z,2021-02-17T21:55:25Z,CLOSED,"Test ring buffer adjustment ",2021-02-26T00:18:05Z
developer-experience,NickCorcoran,true,2020-12-17T21:00:56Z,2020-12-17T18:43:12Z,,CLOSED,"Document NRM Semi-automated cert renewal process w/ IDIM",2020-12-17T21:00:56Z
developer-experience,NickCorcoran,true,2021-01-11T23:54:22Z,2020-12-17T18:50:40Z,,CLOSED,"SG - Sprint 21 Security Governance",2021-01-11T23:54:22Z
developer-experience,NickCorcoran,false,,2020-12-17T18:52:18Z,,OPEN,"vault threat",2020-12-17T18:52:18Z
developer-experience,NickCorcoran,true,2021-01-05T17:07:40Z,2020-12-17T18:53:58Z,,CLOSED,"OpenShift 3 -> 4 Security Workshops w/ AG",2021-01-05T17:07:40Z
developer-experience,NickCorcoran,true,2021-01-05T17:07:24Z,2020-12-17T19:00:46Z,,CLOSED,"SDN Zone workshops",2021-01-05T17:07:24Z
developer-experience,NickCorcoran,true,2021-01-05T17:38:04Z,2020-12-17T20:39:18Z,,CLOSED,"Add general SoAR recommendations to Application Security Self-Assessment on DevHub",2021-01-05T17:38:05Z
developer-experience,jleach,true,2020-12-18T19:17:48Z,2020-12-18T19:06:09Z,2020-12-18T19:07:31Z,CLOSED,"Migrate RocketChat to OCP4 (Silver Cluster)",2020-12-18T19:17:48Z
